Date,Close,High,Low,Open,Volume,AvgTone,GoldsteinScale,NumEvents,Return,Target
2015-08-12,2086.050048828125,2089.060059,2052.090087890625,2081.100098,4269130000,0.0,0.0,0.0,-0.0012752120935421996,0
2015-08-13,2083.389892578125,2092.929931640625,2078.260009765625,2086.189941,3221300000,0.0,0.0,0.0,0.003911964078787689,1
2015-08-14,2091.540039,2092.449951171875,2080.610107421875,2083.149902,2795590000,0.0,0.0,0.0,0.005211424020938882,1
2015-08-17,2102.439941,2102.870117,2079.300048828125,2089.699951171875,2867690000,0.0,0.0,0.0,-0.0026255299342222704,0
2015-08-18,2096.919922,2103.469970703125,2094.139892578125,2101.989990234375,2949990000,0.0,0.0,0.0,-0.008254876305250236,0
2015-08-19,2079.610107421875,2096.169922,2070.530029296875,2095.689941,3512920000,0.0,0.0,0.0,-0.02110017029888056,0
2015-08-20,2035.72998,2076.610107421875,2035.72998,2076.610107421875,3922470000,0.0,0.0,0.0,-0.03185096549571009,0
2015-08-21,1970.8900146484375,2034.0799560546875,1970.8900146484375,2034.0799560546875,5018240000,0.0,0.0,0.0,-0.039413692834754044,0
2015-08-24,1893.209961,1965.1500244140625,1867.010009765625,1965.1500244140625,6612690000,0.0,0.0,0.0,-0.013521995011538723,0
2015-08-25,1867.6099853515625,1948.040039,1867.0799560546875,1898.0799560546875,5183560000,0.0,0.0,0.0,0.03903385877450183,1
2015-08-26,1940.510009765625,1943.0899658203125,1872.75,1872.75,5338250000,0.0,0.0,0.0,0.024297748621125326,1
2015-08-27,1987.6600341796875,1989.5999755859375,1942.77002,1942.77002,5006390000,0.0,0.0,0.0,0.0006087363616984476,1
2015-08-28,1988.8699951171875,1993.47998,1975.189941,1986.060059,3949080000,0.0,0.0,0.0,-0.008391670369217175,0
2015-08-31,1972.1800537109375,1986.72998,1965.97998,1986.72998,3915100000,0.0,0.0,0.0,-0.029576446640986798,0
2015-09-01,1913.8499755859375,1970.0899658203125,1903.0699462890625,1970.0899658203125,4371850000,0.0,0.0,0.0,0.01829297500443139,1
2015-09-02,1948.8599853515625,1948.9100341796875,1916.52002,1916.52002,3742620000,0.0,0.0,0.0,0.0011647935451044589,1
2015-09-03,1951.1300048828125,1975.010009765625,1944.719970703125,1950.790039,3520700000,0.0,0.0,0.0,-0.015329595723932221,0
2015-09-04,1921.219970703125,1947.760009765625,1911.209961,1947.760009765625,3167090000,0.0,0.0,0.0,0.02508305358648033,1
2015-09-08,1969.4100341796875,1970.4200439453125,1927.300048828125,1927.300048828125,3548650000,0.0,0.0,0.0,-0.013897560540808263,0
2015-09-09,1942.040039,1988.6300048828125,1937.8800048828125,1971.449951171875,3652120000,0.0,0.0,0.0,0.00527795503396411,1
2015-09-10,1952.290039,1965.290039,1937.189941,1941.5899658203125,3626320000,0.0,0.0,0.0,0.0044870432431300955,1
2015-09-11,1961.050048828125,1961.050048828125,1939.189941,1951.449951171875,3218590000,0.0,0.0,0.0,-0.004089655710746709,0
2015-09-14,1953.030029296875,1963.060059,1948.27002,1963.060059,3000200000,0.0,0.0,0.0,0.01283131142251781,1
2015-09-15,1978.0899658203125,1983.189941,1954.300048828125,1955.0999755859375,3239860000,0.0,0.0,0.0,0.00870541455506868,1
2015-09-16,1995.310059,1997.260009765625,1977.9300537109375,1978.02002,3630680000,0.0,0.0,0.0,-0.0025610595230928235,0
2015-09-17,1990.199951171875,2020.8599853515625,1986.72998,1995.3299560546875,4183790000,0.0,0.0,0.0,-0.016164165744279924,0
2015-09-18,1958.030029296875,1989.6600341796875,1953.449951171875,1989.6600341796875,6021240000,0.0,0.0,0.0,0.004565783605198437,1
2015-09-21,1966.969970703125,1979.6400146484375,1955.800048828125,1960.8399658203125,3269350000,0.0,0.0,0.0,-0.012318429274285614,0
2015-09-22,1942.739990234375,1961.3900146484375,1929.219970703125,1961.3900146484375,3808260000,0.0,0.0,0.0,-0.002048642890328245,0
2015-09-23,1938.760009765625,1949.52002,1932.5699462890625,1943.239990234375,3190530000,0.0,0.0,0.0,-0.003362984329369434,0
2015-09-24,1932.239990234375,1937.1700439453125,1908.9200439453125,1934.810059,4091530000,0.0,0.0,0.0,-0.00046579328582951884,0
2015-09-25,1931.3399658203125,1952.8900146484375,1921.5,1935.9300537109375,3721870000,0.0,0.0,0.0,-0.02566609022625299,0
2015-09-28,1881.77002,1929.1800537109375,1879.209961,1929.1800537109375,4326660000,0.0,0.0,0.0,0.0012328530031064933,1
2015-09-29,1884.0899658203125,1899.47998,1871.9100341796875,1881.9000244140625,4132390000,0.0,0.0,0.0,0.019075555906861608,1
2015-09-30,1920.030029296875,1920.530029296875,1887.1400146484375,1887.1400146484375,4525070000,0.0,0.0,0.0,0.001973884228037459,1
2015-10-01,1923.8199462890625,1927.209961,1900.699951171875,1919.6500244140625,3983600000,0.0,0.0,0.0,0.014315289284541954,1
2015-10-02,1951.3599853515625,1951.3599853515625,1893.699951171875,1921.77002,4378570000,0.0,0.0,0.0,0.018289840800508328,1
2015-10-05,1987.050048828125,1989.1700439453125,1954.3299560546875,1954.3299560546875,4334490000,0.0,0.0,0.0,-0.0035882361830883447,0
2015-10-06,1979.9200439453125,1991.6199951171875,1971.989990234375,1986.6300048828125,4202400000,0.0,0.0,0.0,0.008035633639867479,1
2015-10-07,1995.8299560546875,1999.310059,1976.439941,1982.3399658203125,4666470000,0.0,0.0,0.0,0.008818435459823082,1
2015-10-08,2013.4300537109375,2016.5,1987.530029296875,1994.010009765625,3939140000,0.0,0.0,0.0,0.000725111326717931,1
2015-10-09,2014.8900146484375,2020.1300048828125,2007.6099853515625,2013.72998,3706900000,0.0,0.0,0.0,0.0012754772383996027,1
2015-10-12,2017.459961,2018.6600341796875,2010.550048828125,2015.6500244140625,2893250000,0.0,0.0,0.0,-0.006825424180004314,0
2015-10-13,2003.689941,2022.3399658203125,2001.780029296875,2015.0,3401920000,0.0,0.0,0.0,-0.0047162739964192735,0
2015-10-14,1994.239990234375,2009.560059,1990.72998,2003.6600341796875,3644590000,0.0,0.0,0.0,0.01485277361914017,1
2015-10-15,2023.8599853515625,2024.1500244140625,1996.469970703125,1996.469970703125,3746290000,0.0,0.0,0.0,0.004570474275370051,1
2015-10-16,2033.1099853515625,2033.540039,2020.459961,2024.3699951171875,3595430000,0.0,0.0,0.0,0.00027054553471672627,1
2015-10-19,2033.6600341796875,2034.449951171875,2022.310059,2031.72998,3287320000,0.0,0.0,0.0,-0.00142109011885716,0
2015-10-20,2030.77002,2039.1199951171875,2026.6099853515625,2033.1300048828125,3331500000,0.0,0.0,0.0,-0.005825415425425584,0
2015-10-21,2018.939941,2037.969970703125,2017.219970703125,2033.469970703125,3627790000,0.0,0.0,0.0,0.016627571768676352,1
2015-10-22,2052.510009765625,2055.199951171875,2021.8800048828125,2021.8800048828125,4430850000,0.0,0.0,0.0,0.01103034437184558,1
2015-10-23,2075.149902,2079.739990234375,2058.189941,2058.189941,4108460000,0.0,0.0,0.0,-0.0019131005213400831,0
2015-10-26,2071.179931640625,2075.139892578125,2066.530029296875,2075.080078,3385800000,0.0,0.0,0.0,-0.002554118539720318,0
2015-10-27,2065.889892578125,2070.370117,2058.840087890625,2068.75,4216880000,0.0,0.0,0.0,0.011840033445030151,1
2015-10-28,2090.350098,2090.350098,2063.110107421875,2066.47998,4698110000,0.0,0.0,0.0,-0.0004497743662769116,0
2015-10-29,2089.409912109375,2092.52002,2082.629883,2088.350098,4008940000,0.0,0.0,0.0,-0.004809877003672414,0
2015-10-30,2079.360107421875,2094.320068359375,2079.340087890625,2090.0,4256200000,0.0,0.0,0.0,0.011873817006551102,1
2015-11-02,2104.050048828125,2106.199951171875,2080.760009765625,2080.760009765625,3760020000,0.0,0.0,0.0,0.002728067317159022,1
2015-11-03,2109.790039,2116.47998,2097.510009765625,2102.629883,4272060000,0.0,0.0,0.0,-0.003545367008911171,0
2015-11-04,2102.310059,2114.590087890625,2096.97998,2110.600098,4078870000,0.0,0.0,0.0,-0.0011321485854027813,0
2015-11-05,2099.929931640625,2108.780029296875,2090.409912109375,2101.679931640625,4051890000,0.0,0.0,0.0,-0.0003476213457177524,0
